Column1.chance_of_playing_next_round,Column1.chance_of_playing_this_round,Column1.code,Column1.cost_change_event,Column1.cost_change_event_fall,Column1.cost_change_start,Column1.cost_change_start_fall,Column1.dreamteam_count,Column1.element_type,Column1.ep_next,Column1.ep_this,Column1.event_points,Column1.first_name,Column1.form,Column1.id,Column1.in_dreamteam,Column1.news,Column1.news_added,Column1.now_cost,Column1.photo,Column1.points_per_game,Column1.second_name,Column1.selected_by_percent,Column1.special,Column1.squad_number,Column1.status,Column1.team,Column1.team_code,Column1.total_points,Column1.transfers_in,Column1.transfers_in_event,Column1.transfers_out,Column1.transfers_out_event,Column1.value_form,Column1.value_season,Column1.web_name,Column1.minutes,Column1.goals_scored,Column1.assists,Column1.clean_sheets,Column1.goals_conceded,Column1.own_goals,Column1.penalties_saved,Column1.penalties_missed,Column1.yellow_cards,Column1.red_cards,Column1.saves,Column1.bonus,Column1.bps,Column1.influence,Column1.creativity,Column1.threat,Column1.ict_index
,,90105,0,0,-2,2,0,3,4.0,4.0,1,Ryan,4.0,75,FALSE,,,73,90105.jpg,3.2,Fraser,6.1,FALSE,,a,3,91,19,87549,6050,840304,34782,0.5,2.6,Fraser,420,1,1,0,8,0,0,0,1,0,0,2,66,89.2,104.1,67.0,25.9
0,0,111317,0,0,-2,2,0,3,0.0,0.0,0,David,0.0,76,FALSE,Ankle injury - Expected back 26 Oct,2019-07-31T21:00:14.727782Z,63,111317.jpg,0.0,Brooks,0.1,FALSE,,i,3,91,0,382,29,16480,301,0.0,0.0,Brooks,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,56872,0,0,-1,1,0,3,0.0,0.0,0,Junior,0.0,77,FALSE,Knee injury - Unknown return date,2019-06-25T11:30:06.990995Z,59,56872.jpg,0.0,Stanislas,0.0,FALSE,,i,3,91,0,110,11,260,12,0.0,0.0,Stanislas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,103912,0,0,-2,2,0,3,0.5,0.5,0,Jordon,0.5,78,FALSE,,,48,103912.jpg,1.0,Ibe,0.2,FALSE,,a,3,91,2,3559,225,15263,702,0.1,0.4,Ibe,48,0,0,0,1,0,0,0,0,0,0,0,10,6.8,5.4,0.0,1.2
100,100,155408,0,0,0,0,0,3,0.8,0.8,1,Lewis,0.8,79,FALSE,,2019-06-25T11:30:07.007116Z,50,155408.jpg,1.5,Cook,0.0,FALSE,,a,3,91,3,1078,237,435,116,0.2,0.6,Lewis Cook,89,0,0,0,1,0,0,0,0,0,0,0,12,8.4,1.1,0.0,0.9
100,100,15237,0,0,-2,2,0,3,0.5,0.5,1,Andrew,0.5,80,FALSE,,2019-06-25T11:30:07.022396Z,48,15237.jpg,1.0,Surman,0.0,FALSE,,a,3,91,3,646,62,2418,129,0.1,0.6,Surman,57,0,0,0,1,0,0,0,0,0,0,0,9,6.4,2.2,0.0,0.9
0,0,40387,0,0,-1,1,0,3,0.0,0.0,0,Dan,0.0,81,FALSE,Hip injury - Expected back 02 Nov,2019-07-30T10:30:13.907385Z,49,40387.jpg,0.0,Gosling,0.0,FALSE,,i,3,91,0,64,8,723,27,0.0,0.0,Gosling,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,152551,0,0,-1,1,0,3,1.0,1.0,1,Jefferson,1.0,82,FALSE,,,49,152551.jpg,1.3,Lerma,0.2,FALSE,,a,3,91,8,5180,204,10279,566,0.2,1.6,Lerma,463,0,0,0,9,0,0,0,3,0,0,0,52,56.8,9.9,10.0,7.6
,,154131,0,0,-1,1,0,2,0.8,0.8,1,Jack,0.8,446,FALSE,,,44,154131.jpg,1.5,Stacey,0.1,FALSE,,a,3,91,3,1363,265,4971,196,0.2,0.7,Stacey,180,0,0,0,2,0,0,0,1,0,0,0,21,30.4,2.2,0.0,3.3
,,168991,0,0,0,0,0,3,2.5,2.5,5,Philip,2.5,476,FALSE,,,50,168991.jpg,2.0,Billing,0.2,FALSE,,a,3,91,12,7423,1482,8159,516,0.5,2.4,Billing,495,0,1,0,9,0,0,0,2,0,0,0,77,112.8,56.5,57.0,22.6
0,0,220307,0,0,-2,2,0,3,0.0,0.0,0,Arnaut,0.0,492,FALSE,Foot injury - Unknown return date,2019-08-12T10:00:14.019366Z,58,220307.jpg,0.0,Danjuma Groeneveld,0.0,FALSE,,i,3,91,0,191,7,3549,51,0.0,0.0,Danjuma,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,225321,0,0,0,0,1,1,3.8,3.8,10,Aaron,3.8,494,FALSE,,,45,225321.jpg,3.5,Ramsdale,0.6,FALSE,,a,3,91,21,40918,15565,11923,2022,0.8,4.7,Ramsdale,540,0,1,0,10,0,0,0,0,0,22,3,113,171.2,10.0,0.0,18.2
,,153682,1,-1,1,-1,0,3,3.8,3.8,6,Harry,3.8,505,FALSE,,,61,153682.jpg,4.6,Wilson,3.7,FALSE,,a,3,91,23,278283,47193,124278,8694,0.6,3.8,Harry Wilson,309,3,0,0,7,0,0,0,1,0,0,1,84,110.0,48.6,115.0,27.5
,,61933,-1,1,-1,1,0,2,-0.2,0.3,0,Shane,0.8,37,FALSE,,,49,61933.jpg,2.8,Duffy,2.0,FALSE,,a,4,36,11,31964,603,80693,9053,0.2,2.2,Duffy,360,0,0,1,4,0,0,0,0,0,0,0,65,64.2,1.6,13.0,7.9
100,100,86153,0,0,0,0,0,2,0.5,1.0,6,Martín,1.5,38,FALSE,,2019-09-14T16:30:10.724610Z,45,86153.jpg,2.8,Montoya,0.7,FALSE,,a,4,36,14,44946,524,42210,2135,0.3,3.1,Montoya,450,0,0,2,7,0,0,0,1,0,0,0,72,75.8,61.9,18.0,15.6
50,25,209362,0,0,-1,1,0,2,-0.4,-0.1,0,Bernardo,0.2,39,FALSE,Knock - 50% chance of playing,2019-09-14T16:30:10.738160Z,44,209362.jpg,1.0,Fernandes da Silva Junior,0.1,FALSE,,d,4,36,2,1483,9,5267,516,0.0,0.5,Bernardo,67,0,0,0,3,0,0,0,0,0,0,0,14,10.8,16.2,2.0,2.9
0,0,52484,0,0,-1,1,0,2,0.0,0.0,0,Leon,0.0,40,FALSE,Muscle injury - Unknown return date,2019-09-12T13:00:14.154646Z,44,52484.jpg,0.0,Balogun,0.1,FALSE,,i,4,36,0,558,5,3133,285,0.0,0.0,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,42748,0,0,-1,1,0,2,-0.5,0.0,1,Gaëtan,0.5,41,FALSE,,,44,42748.jpg,1.0,Bong,0.1,FALSE,,a,4,36,2,1086,103,4240,242,0.1,0.5,Bong,10,0,0,0,1,0,0,0,0,0,0,0,6,0.4,0.8,0.0,0.1
,,83299,0,0,1,-1,1,2,1.0,1.5,6,Lewis,2.0,42,FALSE,,,46,83299.jpg,3.7,Dunk,10.9,FALSE,,a,4,36,22,444387,9420,252706,18458,0.4,4.8,Dunk,540,0,1,2,8,0,0,0,3,0,0,5,124,129.2,16.8,48.0,19.5
0,0,178173,0,0,-1,1,0,2,0.0,0.0,0,Matthew,0.0,43,FALSE,Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Jul,2019-08-02T11:00:13.040927Z,44,178173.jpg,0.0,Clarke,0.0,FALSE,,n,4,36,0,111,4,884,20,0.0,0.0,Clarke,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,20529,-1,1,-3,3,0,4,0.0,0.5,0,Glenn,1.0,44,FALSE,,,57,20529.jpg,1.6,Murray,1.3,FALSE,,a,4,36,8,34871,682,171649,6507,0.2,1.4,Murray,254,0,0,2,3,0,0,0,0,0,0,0,9,6.8,28.6,44.0,7.7
0,0,106757,0,0,-2,2,0,4,0.0,0.0,0,Jürgen,0.2,45,FALSE,Joined TSG Hoffenheim on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-29T13:00:09.129312Z,53,106757.jpg,1.5,Locadia,0.1,FALSE,,n,4,36,3,6307,10,20801,539,0.0,0.6,Locadia,85,0,0,1,1,0,0,0,0,0,0,0,5,3.2,1.3,30.0,3.3
0,0,93284,0,0,-1,1,0,4,0.0,0.0,0,Florin,-0.5,46,FALSE,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-08-24T16:30:09.164349Z,49,93284.jpg,1.7,Andone,0.7,FALSE,,n,4,36,5,158999,79,174711,5069,-0.1,1.0,Andone,71,1,0,0,2,0,0,0,0,1,0,1,20,45.0,11.3,21.0,7.6
,,131897,0,0,1,-1,0,1,2.2,2.7,10,Mathew,3.2,47,FALSE,,,46,131897.jpg,4.0,Ryan,12.7,FALSE,,a,4,36,24,314135,10840,300544,14929,0.7,5.2,Ryan,540,0,0,2,8,0,0,0,0,0,13,5,118,114.8,0.0,0.0,11.5
,,50093,0,0,0,0,0,1,-1.0,-0.5,0,David,0.0,48,FALSE,,,40,50093.jpg,0.0,Button,25.4,FALSE,,a,4,36,0,303572,16803,260342,19142,0.0,0.0,Button,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,60307,0,0,0,0,0,3,0.8,1.3,3,Pascal,1.8,49,FALSE,,,65,60307.jpg,2.7,Groß,0.7,FALSE,,a,4,36,16,58670,440,68298,2956,0.3,2.5,Groß,355,0,1,2,4,0,0,0,0,0,0,1,67,48.2,209.7,63.0,32.1
0,0,165210,0,0,-2,2,0,3,0.0,0.0,0,Alireza,0.0,50,FALSE,Muscle injury - Unknown return date,2019-09-19T14:00:12.919069Z,58,165210.jpg,0.0,Jahanbakhsh,0.1,FALSE,,i,4,36,0,459,8,3728,314,0.0,0.0,Jahanbakhsh,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,167473,0,0,-1,1,0,3,0.0,0.0,0,José Heriberto,0.0,51,FALSE,Knee injury - Unknown return date,2019-06-25T11:30:06.929510Z,54,167473.jpg,0.0,Izquierdo Mena,0.0,FALSE,,i,4,36,0,67,3,150,6,0.0,0.0,Izquierdo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,83543,0,0,-1,1,0,3,0.0,0.0,0,Anthony,0.0,52,FALSE,Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul,2019-07-21T20:00:14.555249Z,54,83543.jpg,0.0,Knockaert,0.0,FALSE,,n,4,36,0,108,5,698,19,0.0,0.0,Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,227127,0,0,0,0,0,3,-0.8,-0.3,1,Yves,0.2,53,FALSE,,2019-06-25T11:30:06.944296Z,50,227127.jpg,1.0,Bissouma,0.0,FALSE,,a,4,36,1,151,39,189,25,0.0,0.2,Bissouma,8,0,0,0,0,0,0,0,0,0,0,0,2,5.2,6.4,7.0,1.9
,,66242,0,0,0,0,0,3,1.2,1.7,3,Davy,2.2,54,FALSE,,,50,66242.jpg,2.8,Pröpper,0.7,FALSE,,a,4,36,17,78841,487,57898,2908,0.4,3.4,Pröpper,540,0,1,2,8,0,0,0,0,0,0,0,80,102.2,91.2,72.0,26.6
75,,109345,0,0,-1,1,0,3,1.7,2.7,0,Solomon,3.2,55,FALSE,Hamstring injury - 75% chance of playing,2019-09-21T18:30:19.376002Z,49,109345.jpg,3.6,March,0.6,FALSE,,d,4,36,18,29663,1329,26433,4829,0.7,3.7,March,426,0,1,2,6,0,0,0,0,0,0,3,76,97.0,114.1,91.0,30.3
0,0,38490,0,0,-1,1,0,3,0.0,0.0,0,Beram,0.0,56,FALSE,Joined Charlton Athletic on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T22:00:09.076501Z,44,38490.jpg,0.0,Kayal,0.1,FALSE,,n,4,36,0,1755,219,4517,201,0.0,0.0,Kayal,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,40845,0,0,0,0,0,3,1.2,1.7,3,Dale,2.2,57,FALSE,,,45,40845.jpg,2.3,Stephens,2.9,FALSE,,a,4,36,14,97758,6099,109587,7178,0.5,3.1,Stephens,527,0,0,2,7,0,0,0,0,0,0,0,88,93.0,52.4,46.0,19.2
0,0,116216,0,0,-1,1,0,3,0.0,0.0,0,Leandro,1.0,421,FALSE,Groin Injury - Expected back 19 Oct,2019-09-06T08:30:17.439483Z,59,116216.jpg,3.7,Trossard,0.3,FALSE,,i,4,36,11,43730,26,75928,2383,0.2,1.9,Trossard,247,1,0,0,6,0,0,0,0,0,0,0,40,57.8,87.1,111.0,25.5
,,78916,0,0,0,0,0,2,1.2,1.7,6,Dan,2.2,475,FALSE,,,45,78916.jpg,2.8,Burn,0.2,FALSE,,a,4,36,17,13448,569,7281,527,0.5,3.8,Burn,540,0,0,2,8,0,0,0,0,0,0,0,89,88.2,79.1,22.0,18.8
,,110735,0,0,-1,1,0,2,1.5,2.0,8,Adam,2.5,493,FALSE,,,44,110735.jpg,3.3,Webster,0.1,FALSE,,a,4,36,10,2196,1163,3048,251,0.6,2.3,Webster,270,0,0,1,5,0,0,0,0,0,0,2,55,49.0,25.3,6.0,8.0
,,115382,0,0,0,0,0,4,2.5,3.0,2,Neal,3.5,502,FALSE,,,60,115382.jpg,3.5,Maupay,0.6,FALSE,,a,4,36,21,58718,2151,50398,3330,0.6,3.5,Maupay,352,2,0,2,4,0,0,0,0,0,0,3,61,79.6,38.5,269.0,38.7
,,74471,0,0,-1,1,0,3,0.0,0.5,3,Aaron,1.0,516,FALSE,,,49,74471.jpg,1.7,Mooy,0.2,FALSE,,a,4,36,5,4061,206,12769,398,0.2,1.0,Mooy,84,0,0,1,1,0,0,0,0,0,0,0,20,5.8,16.4,9.0,3.1
,,233425,0,0,0,0,0,4,0.0,0.5,1,Aaron,1.0,534,FALSE,,,45,233425.jpg,1.0,Connolly,0.4,FALSE,,a,4,36,3,34430,9181,9281,2711,0.2,0.7,Connolly,50,0,0,0,2,0,0,0,0,0,0,0,3,3.2,5.2,39.0,4.7
,,213056,0,0,0,0,0,2,-1.0,-0.5,0,Tudor,0.0,536,FALSE,,,40,213056.jpg,0.0,Baluta,0.1,FALSE,,a,4,36,0,5532,2135,1240,633,0.0,0.0,Baluta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,235382,0,0,0,0,0,3,0.5,1.0,3,Steven,1.5,537,FALSE,,,45,235382.jpg,3.0,Alzate,0.0,FALSE,,a,4,36,3,889,705,139,111,0.3,0.7,Alzate,90,0,0,1,0,0,0,0,0,0,0,0,10,10.4,24.4,6.0,4.1
,,51927,0,0,0,0,0,2,3.3,2.8,6,Ben,2.8,83,FALSE,,,50,51927.jpg,3.0,Mee,0.9,FALSE,,a,5,90,18,24507,4164,21720,1433,0.6,3.6,Mee,540,0,0,2,7,0,0,0,0,0,0,0,90,114.2,21.6,37.0,17.3
100,100,17761,0,0,0,0,0,2,3.0,2.5,6,James,2.5,84,FALSE,,2019-08-03T18:30:13.047591Z,50,17761.jpg,2.8,Tarkowski,1.6,FALSE,,a,5,90,17,32417,2782,38790,1927,0.5,3.4,Tarkowski,540,0,0,2,7,0,0,0,1,0,0,0,87,110.6,11.7,93.0,21.5
,,68983,0,0,0,0,0,2,3.3,2.8,6,Matthew,2.8,85,FALSE,,,45,68983.jpg,3.0,Lowton,0.9,FALSE,,a,5,90,18,59465,6148,21213,1879,0.6,4.0,Lowton,540,0,0,2,7,0,0,0,0,0,0,0,96,108.4,116.2,7.0,23.3
,,17997,0,0,-1,1,0,2,0.5,0.0,0,Phil,0.0,86,FALSE,,,44,17997.jpg,0.0,Bardsley,0.1,FALSE,,a,5,90,0,1470,91,4954,338,0.0,0.0,Bardsley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,103914,0,0,-2,2,0,2,0.5,0.0,0,Charlie,0.0,87,FALSE,,,43,103914.jpg,0.0,Taylor,0.7,FALSE,,a,5,90,0,4059,302,54467,2052,0.0,0.0,Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,41674,0,0,-1,1,0,2,0.5,0.0,0,Kevin,0.0,88,FALSE,,2019-08-04T11:00:17.994252Z,44,41674.jpg,0.0,Long,0.1,FALSE,,a,5,90,0,1823,154,4449,340,0.0,0.0,Long,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,83312,0,0,0,0,0,2,0.5,0.0,0,Ben,0.0,89,FALSE,,2019-07-31T00:00:11.168991Z,40,83312.jpg,0.0,Gibson,2.9,FALSE,,a,5,90,0,50370,3087,72925,5607,0.0,0.0,Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,44699,0,0,2,-2,1,4,3.7,3.2,2,Ashley,3.2,90,FALSE,,2019-09-12T15:00:18.746866Z,67,44699.jpg,5.2,Barnes,9.1,FALSE,,a,5,90,31,949279,16509,532241,79631,0.5,4.6,Barnes,490,4,0,3,5,0,0,0,1,0,0,4,106,145.0,15.8,253.0,40.6
,,60689,-1,1,-3,3,1,4,4.7,4.2,13,Chris,4.2,91,FALSE,,,62,60689.jpg,3.5,Wood,0.8,FALSE,,a,5,90,21,32995,13886,88408,2631,0.7,3.4,Wood,485,2,0,2,6,1,0,0,0,0,0,3,60,83.4,55.3,215.0,34.8
,,81183,0,0,-1,1,0,4,1.5,1.0,0,Matej,1.0,92,FALSE,,,54,81183.jpg,4.0,Vydra,0.1,FALSE,,a,5,90,4,2609,209,4108,319,0.2,0.7,Vydra,12,0,1,0,0,0,0,0,0,0,0,0,12,17.0,10.8,2.0,3.0
100,100,98747,0,0,1,-1,0,1,3.7,3.2,6,Nick,3.2,93,FALSE,,2019-07-31T00:00:11.182051Z,46,98747.jpg,4.0,Pope,14.0,FALSE,,a,5,90,24,644357,45800,165921,7506,0.7,5.2,Pope,540,0,0,2,7,0,0,0,0,0,23,1,132,167.6,20.3,2.0,18.9
,,15749,0,0,-1,1,0,1,0.5,0.0,0,Joe,0.0,95,FALSE,,,44,15749.jpg,0.0,Hart,1.5,FALSE,,a,5,90,0,12567,1082,55221,3097,0.0,0.0,Hart,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
75,75,60586,0,0,0,0,0,3,1.0,0.6,0,Johann Berg,0.8,96,FALSE,Calf injury - 75% chance of playing,2019-08-25T18:00:16.403317Z,60,60586.jpg,4.7,Gudmundsson,0.7,FALSE,,d,5,90,14,78487,41,97581,3619,0.1,2.3,Gudmundsson,226,1,0,2,2,0,0,0,0,0,0,1,51,67.8,107.4,46.0,22.1
100,100,433154,0,0,0,0,0,3,4.5,4.0,6,Dwight,4.0,97,FALSE,,2019-09-02T15:30:13.104908Z,60,433154.jpg,4.0,McNeil,0.5,FALSE,,a,5,90,24,27602,4993,23391,1925,0.7,4.0,McNeil,516,0,3,3,6,0,0,0,0,0,0,0,90,82.2,123.1,72.0,27.7
100,100,90517,0,0,0,0,0,3,0.7,0.2,1,Robbie,0.2,98,FALSE,,2019-07-31T00:00:11.195874Z,55,90517.jpg,1.0,Brady,0.0,FALSE,,a,5,90,1,326,74,1034,57,0.0,0.2,Brady,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0
0,0,39847,0,0,0,0,0,3,0.0,0.0,0,Steven,0.0,99,FALSE,Contract terminated by mutual consent on 31/8,2019-06-25T11:30:07.038056Z,55,39847.jpg,0.0,Defour,0.0,FALSE,,u,5,90,0,81,9,193,10,0.0,0.0,Defour,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
75,,83314,0,0,-1,1,0,3,2.5,2.8,3,Jeff,2.8,100,FALSE,Knock - 75% chance of playing,2019-09-21T16:30:10.837857Z,54,83314.jpg,3.7,Hendrick,0.1,FALSE,,d,5,90,11,1359,82,3374,406,0.5,2.0,Hendrick,125,1,0,1,1,0,0,0,0,0,0,1,28,43.6,3.5,28.0,7.5
,,60551,0,0,-1,1,0,3,3.7,3.2,8,Ashley,3.2,101,FALSE,,,54,60551.jpg,3.0,Westwood,0.5,FALSE,,a,5,90,18,10037,3135,29856,1198,0.6,3.3,Westwood,540,0,1,2,7,0,0,0,1,0,0,2,84,93.4,162.4,19.0,27.4
,,40145,0,0,0,0,0,3,2.7,2.2,3,Jack,2.2,102,FALSE,,,50,40145.jpg,2.3,Cork,0.3,FALSE,,a,5,90,14,8998,318,10572,704,0.4,2.8,Cork,527,0,0,2,7,0,0,0,0,0,0,0,70,63.4,51.5,55.0,17.0
0,0,61603,0,0,0,0,0,3,0.0,0.0,0,Daniel,0.0,120,FALSE,Ankle injury - Expected back 19 Oct,2019-09-07T11:00:18.052388Z,45,61603.jpg,0.0,Drinkwater,1.0,FALSE,,i,5,90,0,15487,70,101110,3975,0.0,0.0,Drinkwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,17349,0,0,-1,1,0,3,1.3,0.8,1,Aaron,0.8,430,FALSE,,,49,17349.jpg,0.8,Lennon,0.1,FALSE,,a,5,90,5,2545,129,5910,377,0.2,1.0,Lennon,207,0,0,0,5,0,0,0,2,0,0,0,15,15.2,6.0,6.0,2.8
,,39487,0,0,2,-2,1,2,3.5,3.0,7,Erik,3.0,447,FALSE,,,47,39487.jpg,4.5,Pieters,11.0,FALSE,,a,5,90,27,761609,73568,197817,11524,0.6,5.7,Pieters,540,0,2,2,7,0,0,0,0,0,0,3,128,135.4,72.6,3.0,21.1
,,44683,0,0,-3,3,0,4,1.5,1.0,1,Jay,1.0,451,FALSE,,,57,44683.jpg,1.0,Rodriguez,0.2,FALSE,,a,5,90,6,4573,288,21224,718,0.2,1.1,Rodriguez,99,0,0,0,3,0,0,0,0,0,0,0,10,7.2,1.4,27.0,3.6
,,220037,0,0,0,0,0,1,0.5,0.0,0,Bailey,0.0,495,FALSE,,,45,220037.jpg,0.0,Peacock-Farrell,0.1,FALSE,,a,5,90,0,671,66,1672,122,0.0,0.0,Peacock-Farrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,82263,0,0,-3,3,0,2,2.5,1.0,1,Marcos,1.5,103,FALSE,,,62,82263.jpg,2.0,Alonso,2.4,FALSE,,a,6,8,6,29605,8328,189286,5370,0.2,1.0,Alonso,166,0,1,0,3,0,0,0,1,0,0,0,45,46.8,60.9,29.0,13.6
50,50,102380,0,0,0,0,0,2,0.6,-0.1,0,Antonio,0.2,104,FALSE,Groin Injury - 50% chance of playing,2019-09-14T17:00:16.188229Z,60,102380.jpg,1.0,Rüdiger,0.1,FALSE,,d,6,8,1,2880,164,5124,537,0.0,0.2,Rüdiger,45,0,0,0,0,0,0,0,0,0,0,0,9,6.6,0.9,49.0,5.7
,,41328,0,0,-1,1,0,2,3.5,2.0,4,César,2.5,105,FALSE,,,59,41328.jpg,2.0,Azpilicueta,5.9,FALSE,,a,6,8,12,66979,12836,216709,9371,0.4,2.0,Azpilicueta,540,0,2,0,13,0,0,0,0,0,0,0,102,151.2,168.3,41.0,36.1
0,50,109533,0,0,0,0,0,2,0.9,0.2,1,Emerson,0.8,107,FALSE,Hamstring injury - Expected back 19 Oct,2019-09-08T20:30:10.510601Z,55,109533.jpg,1.0,Palmieri dos Santos,1.3,FALSE,,i,6,8,5,152617,647,164680,10364,0.1,0.9,Emerson,374,0,0,0,10,0,0,0,0,0,0,0,74,102.4,98.9,74.0,27.6
75,,135363,0,0,0,0,0,2,0.9,-0.3,0,Andreas,0.2,108,FALSE,Knock - 75% chance of playing,2019-09-22T18:00:11.149217Z,50,135363.jpg,0.6,Christensen,1.0,FALSE,,d,6,8,3,49902,1030,60650,6647,0.0,0.6,Christensen,401,0,0,0,11,0,0,0,1,0,0,0,66,91.6,16.2,19.0,12.7
0,0,105700,0,0,-1,1,0,2,0.0,0.0,0,Davide,0.0,109,FALSE,Joined Roma on loan until the end of January on 21/8. - Expected back 01 Feb,2019-08-21T19:30:16.936375Z,44,105700.jpg,0.0,Zappacosta,0.2,FALSE,,n,6,8,0,2807,26,23862,682,0.0,0.0,Zappacosta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,44346,-1,1,-3,3,0,4,1.2,-0.3,0,Olivier,0.2,110,FALSE,,,67,44346.jpg,1.3,Giroud,1.3,FALSE,,a,6,8,4,53008,698,145723,4571,0.0,0.6,Giroud,100,0,0,1,2,0,0,0,0,0,0,0,13,12.4,46.8,21.0,7.9
,,109745,0,0,0,0,0,1,2.5,1.0,1,Kepa,1.5,111,FALSE,,,55,109745.jpg,1.3,Arrizabalaga,4.8,FALSE,,a,6,8,8,114909,9839,169756,10285,0.3,1.5,Kepa,540,0,0,0,13,0,0,0,0,0,12,0,88,103.0,0.0,0.0,10.3
,,20310,0,0,-1,1,0,1,1.0,-0.5,0,Willy,0.0,112,FALSE,,,49,20310.jpg,0.0,Caballero,0.2,FALSE,,a,6,8,0,1797,110,7140,372,0.0,0.0,Caballero,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,47431,0,0,0,0,0,3,2.5,1.0,2,Willian,1.5,113,FALSE,,2019-07-30T11:00:13.285605Z,70,47431.jpg,1.4,Borges Da Silva,0.8,FALSE,,a,6,8,7,27012,5379,39015,2579,0.2,1.0,Willian,235,0,0,0,5,0,0,0,0,0,0,0,37,21.6,20.1,24.0,6.5
100,100,49579,0,0,0,0,0,3,1.0,-0.5,0,Pedro,0.0,114,FALSE,,2019-08-24T13:30:14.550162Z,70,49579.jpg,2.0,Rodríguez Ledesma,1.5,FALSE,,a,6,8,4,116106,1048,232589,4535,0.0,0.6,Pedro,180,0,0,0,5,0,0,0,0,0,0,0,26,32.4,82.1,29.0,14.3
0,0,126187,0,0,-1,1,0,3,0.0,0.0,0,Ruben,0.0,115,FALSE,Achilles injury - Unknown return date,2019-06-25T11:30:07.068350Z,64,126187.jpg,0.0,Loftus-Cheek,0.1,FALSE,,i,6,8,0,482,35,4191,151,0.0,0.0,Loftus-Cheek,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
50,25,209046,0,0,-1,1,0,3,0.2,-0.1,0,Callum,0.0,116,FALSE,Lack of match fitness - 50% chance of playing,2019-06-25T11:30:07.083018Z,59,209046.jpg,0.0,Hudson-Odoi,0.2,FALSE,,d,6,8,0,6717,2022,8097,489,0.0,0.0,Hudson-Odoi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,88894,-1,1,-4,4,0,3,2.0,0.5,0,Ross,1.0,117,FALSE,,,56,88894.jpg,1.2,Barkley,2.2,FALSE,,a,6,8,5,63458,1575,383713,10348,0.2,0.9,Barkley,226,0,0,0,5,0,0,0,0,0,0,0,29,41.4,98.3,100.0,24.0
,,85955,0,0,0,0,0,3,4.8,3.3,2,Jorge Luiz,3.8,118,FALSE,,,50,85955.jpg,2.8,Frello Filho,3.6,FALSE,,a,6,8,17,142621,12747,169853,12342,0.8,3.4,Jorginho,502,0,2,0,12,0,0,0,3,0,0,2,101,98.6,101.9,24.0,22.6
100,50,116594,0,0,0,0,0,3,3.0,0.8,8,N'Golo,2.0,119,FALSE,,2019-08-23T12:30:07.999173Z,50,116594.jpg,3.3,Kanté,4.7,FALSE,,a,6,8,10,162439,30814,344158,8210,0.4,2.0,Kanté,197,1,0,0,4,0,0,0,1,0,0,1,35,66.8,22.8,28.0,11.7
